sortType,cost,file,sorted,preProcessTime,sortTime
m,c,A/128,True,0,0.0003891310000000009
m,c,A/128,True,0,0.0003446699999999983
m,c,A/128,True,0,0.0003584879999999971
m,c,A/128,True,0,0.0003325850000000033
m,c,A/128,True,0,0.0003167759999999978
m,c,A/128,True,0,0.00033017300000000305
m,c,A/128,True,0,0.00031841400000000297
m,c,A/128,True,0,0.00031752499999999906
m,c,A/256,True,0.017042928,0.0008958000000000022
m,c,A/256,True,0,0.0009236339999999996
m,c,A/256,True,0,0.0007690080000000016
m,c,A/256,True,0,0.0010136989999999999
m,c,A/256,True,0,0.0010498680000000024
m,c,A/256,True,0,0.0008095480000000002
m,c,A/256,True,0,0.0008047610000000011
m,c,A/256,True,0,0.000886497
m,c,A/256,True,0,0.0009265080000000064
m,c,A/256,True,0,0.0008969159999999976
m,c,A/256,True,0,0.0009167739999999952
m,c,A/256,True,0,0.0008496890000000007
m,c,A/256,True,0,0.0009049510000000011
m,c,A/512,True,0.032977146,0.0022209529999999977
m,c,A/512,True,0,0.0018899399999999927
m,c,A/512,True,0,0.0018278789999999906
m,c,A/512,True,0,0.002006489
m,c,A/512,True,0,0.0018343129999999902
m,c,A/512,True,0,0.0019571169999999943
m,c,A/512,True,0,0.001632051999999995
m,c,A/512,True,0,0.0015912210000000038
m,c,A/512,True,0,0.001823072000000009
m,c,A/512,True,0,0.0019942730000000047
m,c,A/512,True,0,0.00197841
m,c,A/512,True,0,0.0016678879999999924
m,c,A/512,True,0,0.0017439600000000166
m,c,A/1024,True,0.065458404,0.00460033
m,c,A/1024,True,0,0.0040364979999999995
m,c,A/1024,True,0,0.00403278
m,c,A/1024,True,0,0.0042718769999999795
m,c,A/1024,True,0,0.004618061999999978
m,c,A/1024,True,0,0.0040187950000000194
m,c,A/1024,True,0,0.0040950019999999865
m,c,A/1024,True,0,0.0036765240000000143
m,c,A/1024,True,0,0.004242099000000027
m,c,A/1024,True,0,0.004159007999999992
m,c,A/1024,True,0,0.004445412999999981
m,c,A/1024,True,0,0.003995316999999998
m,c,A/1024,True,0,0.0038934849999999743
m,c,A/2048,True,0.127019688,0.009596247000000002
m,c,A/2048,True,0,0.009439447000000017
m,c,A/2048,True,0,0.008583327000000002
m,c,A/2048,True,0,0.00898818899999998
m,c,A/2048,True,0,0.009295836000000002
m,c,A/2048,True,0,0.009121267000000044
m,c,A/2048,True,0,0.009867152999999962
m,c,A/2048,True,0,0.00931146300000002
m,c,A/2048,True,0,0.009277692999999976
m,c,A/2048,True,0,0.008778243000000019
m,c,A/2048,True,0,0.012426648999999956
m,c,A/2048,True,0,0.008977379000000008
m,c,A/2048,True,0,0.008887175000000025
m,c,A/4096,True,0.253247086,0.019618205
m,c,A/4096,True,0,0.019395791999999967
m,c,A/4096,True,0,0.020835775
m,c,A/4096,True,0,0.020142116000000043
m,c,A/4096,True,0,0.020642947000000023
m,c,A/4096,True,0,0.020647407999999978
m,c,A/4096,True,0,0.02071619800000002
m,c,A/4096,True,0,0.021010289999999987
m,c,A/4096,True,0,0.019525975000000084
m,c,A/4096,True,0,0.020785673999999976
m,c,A/4096,True,0,0.02029985099999998
m,c,A/4096,True,0,0.020825671999999962
m,c,A/4096,True,0,0.020536035000000008
m,c,A/8192,True,0.514384502,0.04592904200000003
m,c,A/8192,True,0,0.04611005300000004
m,c,A/8192,True,0,0.04559347600000008
m,c,A/8192,True,0,0.04422001099999995
m,c,A/8192,True,0,0.04489075199999992
m,c,A/8192,True,0,0.04429251099999987
m,c,A/8192,True,0,0.043302971999999995
m,c,A/8192,True,0,0.04398375199999993
m,c,A/8192,True,0,0.04370696900000004
m,c,A/8192,True,0,0.04551762100000012
m,c,A/8192,True,0,0.04454696700000005
m,c,A/8192,True,0,0.04557381699999996
m,c,A/8192,True,0,0.04507005799999986
m,c,A/16384,True,1.034993511,0.1467867439999999
m,c,A/16384,True,0,0.10215936799999992
m,c,A/16384,True,0,0.09840083200000005
m,c,A/16384,True,0,0.09913539800000004
m,c,A/16384,True,0,0.100173136
m,c,A/16384,True,0,0.09959138799999989
m,c,A/16384,True,0,0.10072640700000024
m,c,A/16384,True,0,0.09635400400000016
m,c,A/16384,True,0,0.10715157600000014
m,c,A/16384,True,0,0.10180671800000018
m,c,A/16384,True,0,0.09722858499999987
m,c,A/16384,True,0,0.09908235900000051
m,c,A/16384,True,0,0.09930387899999982
m,c,A/32768,True,2.044233809,0.20979290000000006
m,c,A/32768,True,0,0.21116926699999983
m,c,A/32768,True,0,0.20907482600000016
m,c,A/32768,True,0,0.21344881699999974
m,c,A/32768,True,0,0.21372498299999965
m,c,A/32768,True,0,0.20669171900000016
m,c,A/32768,True,0,0.20381237399999996
m,c,A/32768,True,0,0.2142724119999997
m,c,A/32768,True,0,0.21024854699999995
m,c,A/32768,True,0,0.2115314399999999
m,c,A/32768,True,0,0.21638603800000045
m,c,A/32768,True,0,0.21564154499999866
m,c,A/32768,True,0,0.21071970799999917
m,c,A/65536,True,4.143889246,0.4687167850000007
m,c,A/65536,True,0,0.4670592340000006
m,c,A/65536,True,0,0.47730722000000014
m,c,A/65536,True,0,0.46365553899999945
m,c,A/65536,True,0,0.482017067000001
m,c,A/65536,True,0,0.46380708899999945
m,c,A/65536,True,0,0.4720643329999987
m,c,A/65536,True,0,0.46725762400000015
m,c,A/65536,True,0,0.4705113409999999
m,c,A/65536,True,0,0.46765766500000083
m,c,A/65536,True,0,0.4800665800000008
m,c,A/65536,True,0,0.47009696499999976
m,c,A/65536,True,0,0.4792701390000005
m,c,A/131072,True,8.180188508999999,1.0014127349999988
m,c,A/131072,True,0,1.0207163799999996
m,c,A/131072,True,0,1.0316869000000004
m,c,A/131072,True,0,1.0490372249999993
m,c,A/131072,True,0,1.027341100000001
m,c,A/131072,True,0,1.032620982000001
m,c,A/131072,True,0,1.039005565
m,c,A/131072,True,0,1.0440825369999978
m,c,A/131072,True,0,1.0397454760000002
m,c,A/131072,True,0,1.0302867910000018
m,c,A/131072,True,0,1.0352984519999993
m,c,A/131072,True,0,1.044929375999999
m,c,A/131072,True,0,1.038466266999997
m,c,A/262144,True,16.382895172,2.228322055000003
m,c,A/262144,True,0,2.277899858999998
m,c,A/262144,True,0,2.258278916000002
m,c,A/262144,True,0,2.276260018000002
m,c,A/262144,True,0,2.229406417
m,c,A/524288,True,32.388240378999996,4.772849700000002
m,c,A/524288,True,0,4.898980954000002
m,c,A/524288,True,0,5.027541740999993
m,c,A/524288,True,0,4.994118612999998
m,c,A/524288,True,0,5.010063568999996
m,c,A/1048576,True,66.116234118,10.390927685999998
m,c,A/1048576,True,0,10.685335045999992
m,c,A/1048576,True,0,10.785353474000004
m,c,A/1048576,True,0,10.961777875000024
m,c,A/1048576,True,0,11.082464947999995
m,c,A/2097152,True,133.68640452800003,23.124282980999993
m,c,A/2097152,True,0,23.914421223999994
m,c,A/2097152,True,0,24.21619289099999
m,c,A/2097152,True,0,24.833909412000025
m,c,A/2097152,True,0,24.63345178100002
